,words,surprisal,entropy,id,word_order,surprisal_new
1070,treffen,10.215012550354004,9.550495147705078,229,2,10.215012550354004
1071,sich,0.4824424684047699,2.9923458099365234,229,3,0.4824424684047699
1072,in,2.9546926021575928,5.8337860107421875,229,4,2.9546926021575928
1073,der,2.1365509033203125,8.609762191772461,229,5,2.1365509033203125
1074,Bibliothek,7.133403778076172,9.76465129852295,229,6,7.133403778076172
1075,Mein,21.273773193359375,8.896342277526855,97,1,
1076,Arzt,11.343233108520508,6.385216236114502,97,2,11.343233108520508
1077,empfahl,8.664494514465332,7.3495612144470215,97,3,8.664494514465332
1078,dringend,10.151896476745605,4.348886013031006,97,4,10.151896476745605
1079,Bäder,15.509242057800293,4.448184967041016,97,5,15.509242057800293
1080,Die,17.841373443603516,8.896342277526855,16,1,
1081,Kaffeetasse,17.964155852794647,18.744757652282715,16,2,17.964155852794647
1082,klirrt,13.068852424621582,12.4528169631958,16,3,13.068852424621582
1083,beim,11.470065116882324,5.280237197875977,16,4,11.470065116882324
1084,Frühstück,5.475314140319824,9.350781440734863,16,5,5.475314140319824
1085,Diese,21.24692726135254,8.896342277526855,102,1,
1086,Gegend,12.165771484375,10.489283561706543,102,2,12.165771484375
1087,nennt,11.644030570983887,5.511904239654541,102,3,11.644030570983887
1088,man,0.2531629204750061,1.0039949417114258,102,4,0.2531629204750061
1089,Sandwüste,17.57915723323822,18.608278393745422,102,5,17.57915723323822
1090,Vor,20.324384689331055,8.896342277526855,168,1,
1091,dem,3.8766980171203613,8.551308631896973,168,2,3.8766980171203613
1092,Schloss,9.110135078430176,9.930338859558105,168,3,9.110135078430176
1093,wartet,8.208592414855957,9.370702743530273,168,4,8.208592414855957
1094,eine,2.903040647506714,5.673574924468994,168,5,2.903040647506714
1095,einsame,11.65677347779274,12.41621446609497,168,6,11.65677347779274
1096,Gestalt,9.936219215393066,8.809294700622559,168,7,9.936219215393066
1097,Die,17.841373443603516,8.896342277526855,31,1,
1098,Vögel,13.082208633422852,12.353851318359375,31,2,13.082208633422852
1099,zwitschern,7.02003451064229,8.797378331422806,31,3,7.02003451064229
1100,am,6.609371185302734,6.041263103485107,31,4,6.609371185302734
1101,Morgen,4.495100021362305,7.1285319328308105,31,5,4.495100021362305
1102,Der,18.26059341430664,8.896342277526855,166,1,
1103,Kühlschrank,13.11390209197998,11.863557815551758,166,2,13.11390209197998
1104,summt,15.824811115860939,7.170486748218536,166,3,15.824811115860939
1105,seltsame,13.960321426391602,5.0060296058654785,166,4,13.960321426391602
1106,Melodien,4.708472728729248,6.407110214233398,166,5,4.708472728729248
1107,Ein,18.193517684936523,8.896342277526855,204,1,
1108,Lächeln,13.503931045532227,11.972281455993652,204,2,13.503931045532227
1109,erhellt,14.603219211101532,8.2499840259552,204,3,14.603219211101532
1110,das,2.946661949157715,4.756873607635498,204,4,2.946661949157715
1111,Gesicht,1.7090368270874023,7.405574798583984,204,5,1.7090368270874023
1112,Der,18.26059341430664,8.896342277526855,211,1,
1113,Hund,10.676491737365723,11.863557815551758,211,2,10.676491737365723
1114,las,17.175140380859375,7.788417339324951,211,3,17.175140380859375
1115,heimlich,9.802505493164062,7.6502861976623535,211,4,9.802505493164062
1116,die,3.8737034797668457,7.744919300079346,211,5,3.8737034797668457
1117,Zeitung,4.613805294036865,10.400442123413086,211,6,4.613805294036865
1118,Sportliche,30.54174518585205,17.545373916625977,226,1,
1119,Jugendliche,11.816427230834961,10.929901123046875,226,2,11.816427230834961
1120,treffen,9.097893714904785,7.423264503479004,226,3,9.097893714904785
1121,sich,0.6754893660545349,3.240377426147461,226,4,0.6754893660545349
1122,am,2.7576115131378174,5.656909942626953,226,5,2.7576115131378174
1123,Fluss,15.145517349243164,5.751695156097412,226,6,15.145517349243164
1124,Zwei,22.204273223876953,8.896342277526855,192,1,
1125,Mannschaften,9.699399948120117,10.031414031982422,192,2,9.699399948120117
1126,kämpfen,6.32489013671875,7.355030536651611,192,3,6.32489013671875
1127,um,1.0043193101882935,3.3834009170532227,192,4,1.0043193101882935
1128,den,0.9323611259460449,3.284278154373169,192,5,0.9323611259460449
1129,Sieg,3.5569207668304443,5.203627586364746,192,6,3.5569207668304443
1130,Der,18.26059341430664,8.896342277526855,28,1,
1131,Kaffee,12.960916519165039,11.863557815551758,28,2,12.960916519165039
1132,duftet,12.14448306709528,10.334494978189468,28,3,12.14448306709528
1133,sehr,6.3713459968566895,6.043802261352539,28,4,6.3713459968566895
1134,verlockend,12.100425143144093,6.67712161783129,28,5,12.100425143144093
1135,Manche,24.9966983795166,8.896342277526855,83,1,
1136,Menschen,3.620328426361084,10.276276588439941,83,2,3.620328426361084
1137,vertragen,9.951703071594238,7.1107025146484375,83,3,9.951703071594238
1138,keine,4.848701477050781,7.39735746383667,83,4,4.848701477050781
1139,Erdbeeren,13.513368338346481,12.372464060783386,83,5,13.513368338346481
1140,Sein,20.844966888427734,8.896342277526855,41,1,
1141,Blick,9.786177635192871,9.96447467803955,41,2,9.786177635192871
1142,fiel,7.318811416625977,6.525415420532227,41,3,7.318811416625977
1143,auf,1.0535002946853638,5.064391136169434,41,4,1.0535002946853638
1144,den,2.565558433532715,5.638893127441406,41,5,2.565558433532715
1145,Boden,6.484328746795654,11.449357032775879,41,6,6.484328746795654
1146,Unsere,23.85869789123535,8.896342277526855,99,1,
1147,Söhne,10.752177238464355,8.805022239685059,99,2,10.752177238464355
1148,lieben,8.570566177368164,8.09957218170166,99,3,8.570566177368164
1149,flotte,17.442959547042847,12.205073833465576,99,4,17.442959547042847
1150,Tänze,9.290523529052734,9.15310287475586,99,5,9.290523529052734
1151,Der,18.26059341430664,8.896342277526855,21,1,
1152,Wecker,14.135826110839844,16.703828811645508,21,2,14.135826110839844
1153,klingelt,0.9113553762435913,4.062888145446777,21,3,0.9113553762435913
1154,zur,10.499810218811035,5.521663665771484,21,4,10.499810218811035
1155,gewohnten,7.53152030101046,7.02896149456501,21,5,7.53152030101046
1156,Zeit,0.8835318088531494,2.5402090549468994,21,6,0.8835318088531494
1157,Danach,24.45443344116211,8.896342277526855,106,1,
1158,kannst,11.930609703063965,9.225940704345703,106,2,11.930609703063965
1159,Du,3.7319066524505615,0.6257768273353577,106,3,3.7319066524505615
1160,Dich,5.129881381988525,8.22479248046875,106,4,5.129881381988525
1161,wirklich,12.319498062133789,7.446817398071289,106,5,12.319498062133789
1162,richten,15.145602226257324,7.8707475662231445,106,6,15.145602226257324
1163,Die,17.841373443603516,8.896342277526855,181,1,
1164,Katze,12.668371200561523,12.353851318359375,181,2,12.668371200561523
1165,schnurrt,15.158807687461376,12.853106915950775,181,3,15.158807687461376
1166,zufrieden,9.740692138671875,7.137198448181152,181,4,9.740692138671875
1167,auf,4.39949893951416,5.497300624847412,181,5,4.39949893951416
1168,dem,1.4929354190826416,3.9985249042510986,181,6,1.4929354190826416
1169,Sofa,2.7747771739959717,7.998255729675293,181,7,2.7747771739959717
1170,Schlaf,26.934703826904297,8.896342277526855,87,1,
1171,vor,13.024688720703125,10.056855201721191,87,2,13.024688720703125
1172,Mitternacht,9.687335014343262,8.660920143127441,87,3,9.687335014343262
1173,ist,6.657976150512695,6.704024314880371,87,4,6.657976150512695
1174,gesund,10.608479499816895,7.603266716003418,87,5,10.608479499816895
1175,Die,17.841373443603516,8.896342277526855,205,1,
1176,Sterne,13.272066116333008,12.353851318359375,205,2,13.272066116333008
1177,funkeln,6.812555320560932,8.50636401772499,205,3,6.812555320560932
1178,am,6.130770206451416,6.313352584838867,205,4,6.130770206451416
1179,Nachthimmel,5.3626622356823646,3.6114120483398438,205,5,5.3626622356823646
1180,Der,18.26059341430664,8.896342277526855,190,1,
1181,Apfelbaum,16.34099006652832,18.585484504699707,190,2,16.34099006652832
1182,trägt,7.790794849395752,6.345613479614258,190,3,7.790794849395752
1183,viele,7.433719158172607,6.896030902862549,190,4,7.433719158172607
1184,reife,16.00019597262144,3.132972300052643,190,5,16.00019597262144
1185,Äpfel,6.947813987731934,1.5342347621917725,190,6,6.947813987731934
1186,In,16.59467887878418,8.896342277526855,248,1,
1187,der,5.123151779174805,9.440967559814453,248,2,5.123151779174805
1188,Wüste,9.967423439025879,11.313309669494629,248,3,9.967423439025879
1189,flirrt,19.90440320968628,12.955358505249023,248,4,19.90440320968628
1190,die,4.029095649719238,6.677796840667725,248,5,4.029095649719238
1191,Hitze,6.833622932434082,8.71546459197998,248,6,6.833622932434082
1192,Eine,20.66486167907715,8.896342277526855,232,1,
1193,Gruppe,7.863184452056885,11.440454483032227,232,2,7.863184452056885
1194,Freunde,12.336944580078125,6.402755260467529,232,3,12.336944580078125
1195,lacht,16.362009048461914,7.79182767868042,232,4,16.362009048461914
1196,in,5.172077655792236,6.684631824493408,232,5,5.172077655792236
1197,der,2.3328161239624023,7.994710445404053,232,6,2.3328161239624023
1198,Bar,7.900791168212891,9.687646865844727,232,7,7.900791168212891
1199,Im,18.795394897460938,8.896342277526855,160,1,
1200,Alltag,12.080242156982422,10.13779354095459,160,2,12.080242156982422
1201,herrscht,9.448278427124023,8.718067169189453,160,3,9.448278427124023
1202,eine,4.467736721038818,8.339722633361816,160,4,4.467736721038818
1203,gnadenlose,10.902739271521568,13.47524893283844,160,5,10.902739271521568
1204,Hektik,9.139156460762024,11.2837233543396,160,6,9.139156460762024
1205,Die,17.841373443603516,8.896342277526855,254,1,
1206,weiße,13.501185417175293,12.353851318359375,254,2,13.501185417175293
1207,Leinwand,8.964142799377441,9.954561233520508,254,3,8.964142799377441
1208,wird,4.898210048675537,7.285547733306885,254,4,4.898210048675537
1209,vom,6.582911014556885,8.254568099975586,254,5,6.582911014556885
1210,Maler,9.004497528076172,11.429069519042969,254,6,9.004497528076172
1211,beschriftet,13.420264545653481,13.50203395448625,254,7,13.420264545653481
1212,Der,18.26059341430664,8.896342277526855,193,1,
1213,Zug,9.3279390335083,11.863557815551758,193,2,9.3279390335083
1214,rattert,13.870684385299683,10.195434093475342,193,3,13.870684385299683
1215,laut,8.513578414916992,6.925721168518066,193,4,8.513578414916992
1216,durch,6.223100662231445,6.109986305236816,193,5,6.223100662231445
1217,die,1.1019641160964966,3.920471668243408,193,6,1.1019641160964966
1218,Nacht,4.705346584320068,9.14626407623291,193,7,4.705346584320068
1219,Der,18.26059341430664,8.896342277526855,244,1,
1220,Polizist,12.801339149475098,11.863557815551758,244,2,12.801339149475098
1221,spielt,9.560484886169434,8.131702423095703,244,3,9.560484886169434
1222,Gitarre,11.75192928314209,7.352558135986328,244,4,11.75192928314209
1223,für,8.7353515625,3.95499849319458,244,5,8.7353515625
1224,die,2.7020843029022217,7.4935760498046875,244,6,2.7020843029022217
1225,Nachbarschaft,13.1111421585083,11.361883163452148,244,7,13.1111421585083
1226,Der,18.26059341430664,8.896342277526855,176,1,
1227,Kaffee,12.960916519165039,11.863557815551758,176,2,12.960916519165039
1228,duftet,12.14448306709528,10.334494978189468,176,3,12.14448306709528
1229,verführerisch,11.546449115499854,7.905030597001314,176,4,11.546449115499854
1230,am,9.735093116760254,3.960824966430664,176,5,9.735093116760254
1231,Morgen,2.1872446537017822,6.788576602935791,176,6,2.1872446537017822
1232,Die,17.841373443603516,8.896342277526855,139,1,
1233,Bremse,13.89389193058014,15.261204719543457,139,2,13.89389193058014
1234,quietscht,10.896448284387589,8.941551804542542,139,3,10.896448284387589
1235,beim,7.692014694213867,5.087445259094238,139,4,7.692014694213867
1236,linkslastigen,28.685741558670998,14.258600562810898,139,5,28.685741558670998
1237,Bremsen,5.216960430145264,9.631608009338379,139,6,5.216960430145264
1238,Morgen,24.672304153442383,8.896342277526855,8,1,
1239,umarmt,21.73250901699066,17.192392826080322,8,2,21.73250901699066
1240,der,6.575199127197266,5.54093599319458,8,3,6.575199127197266
1241,Nebel,11.046504974365234,11.168642044067383,8,4,11.046504974365234
1242,die,2.088836431503296,6.659161567687988,8,5,2.088836431503296
1243,Berge,6.885560989379883,10.61195182800293,8,6,6.885560989379883
1244,Einige,24.79287338256836,8.896342277526855,104,1,
1245,Busse,13.86552619934082,10.750778198242188,104,2,13.86552619934082
1246,fahren,3.0299952030181885,6.379654884338379,104,3,3.0299952030181885
1247,heute,6.2787322998046875,7.327165603637695,104,4,6.2787322998046875
1248,später,11.45687198638916,6.553150653839111,104,5,11.45687198638916
1249,Wir,18.92342758178711,8.896342277526855,56,1,
1250,hören,10.76406192779541,6.8760480880737305,56,2,10.76406192779541
1251,den,6.468842029571533,7.606005668640137,56,3,6.468842029571533
1252,plätschernden,20.267314612865448,19.078146666288376,56,4,20.267314612865448
1253,Bach,2.61922287940979,6.768352508544922,56,5,2.61922287940979
1254,Nicht,22.552433013916016,8.896342277526855,138,1,
1255,alle,6.654096603393555,9.423659324645996,138,2,6.654096603393555
1256,Menschen,8.259317398071289,11.362926483154297,138,3,8.259317398071289
1257,verkraften,14.739160597324371,9.274704456329346,138,4,14.739160597324371
1258,den,4.103521347045898,6.488285064697266,138,5,4.103521347045898
1259,Linksverkehr,26.525575637817383,9.330747783184052,138,6,26.525575637817383
1260,sofort,11.733125686645508,4.074010372161865,138,7,11.733125686645508
1261,Der,18.26059341430664,8.896342277526855,149,1,
1262,Frosch,13.930965423583984,11.863557815551758,149,2,13.930965423583984
1263,sprang,12.070411682128906,8.015093803405762,149,3,12.070411682128906
1264,rein,10.12708568572998,6.392644882202148,149,4,10.12708568572998
1265,ins,6.848245143890381,3.4049909114837646,149,5,6.848245143890381
1266,Täschchen,21.30760183185339,9.455854654312134,149,6,21.30760183185339
1267,Die,17.841373443603516,8.896342277526855,175,1,
1268,Blumen,13.241004943847656,12.353851318359375,175,2,13.241004943847656
1269,blühen,7.617628186941147,9.211504638195038,175,3,7.617628186941147
1270,im,4.211169242858887,6.564887523651123,175,4,4.211169242858887
1271,sonnigen,7.776974678039551,7.0015034675598145,175,5,7.776974678039551
1272,Garten,4.803738594055176,7.046560287475586,175,6,4.803738594055176
1273,Für,21.19095802307129,8.896342277526855,136,1,
1274,Volkskunst,28.647571086883545,9.186826586723328,136,2,28.647571086883545
1275,schwärmt,17.838403701782227,7.134536266326904,136,3,17.838403701782227
1276,nicht,7.479436874389648,7.957340717315674,136,4,7.479436874389648
1277,jede,6.5135273933410645,3.9396252632141113,136,5,6.5135273933410645
1278,Altersstufe,15.084111332893372,10.939611911773682,136,6,15.084111332893372
1279,Prinzipiell,33.97498321533203,17.073485374450684,144,1,
1280,müssen,7.716901779174805,6.995700359344482,144,2,7.716901779174805
1281,alle,3.617236375808716,7.209959506988525,144,3,3.617236375808716
1282,Hunde,9.984944343566895,11.420926094055176,144,4,9.984944343566895
1283,ein,6.506548881530762,7.575253009796143,144,5,6.506548881530762
1284,Halsband,8.874002888798714,11.168321818113327,144,6,8.874002888798714
1285,tragen,0.7656884789466858,3.0715651512145996,144,7,0.7656884789466858
1286,Durch,20.922212600708008,8.896342277526855,161,1,
1287,die,2.125746726989746,6.737635612487793,161,2,2.125746726989746
1288,Straßen,11.450117111206055,11.552976608276367,161,3,11.450117111206055
1289,zieht,11.218428611755371,8.897574424743652,161,4,11.218428611755371
1290,eine,7.6014580726623535,2.7717912197113037,161,5,7.6014580726623535
1291,kalte,9.252781867980957,10.599437713623047,161,6,9.252781867980957
1292,Brise,3.50773286819458,6.012797832489014,161,7,3.50773286819458
1293,Der,18.26059341430664,8.896342277526855,137,1,
1294,Besitz,13.610037803649902,11.863557815551758,137,2,13.610037803649902
1295,des,3.797229766845703,5.2683539390563965,137,3,3.797229766845703
1296,Kiosks,13.557851642370224,20.047914057970047,137,4,13.557851642370224
1297,ist,2.5955328941345215,6.956418037414551,137,5,2.5955328941345215
1298,rechtlich,8.796720504760742,7.797002792358398,137,6,8.796720504760742
1299,verpfändet,14.905205441900762,7.431235986994579,137,7,14.905205441900762
1300,Die,17.841373443603516,8.896342277526855,173,1,
1301,Straßenlaterne,18.714546506351326,20.425581941381097,173,2,18.714546506351326
1302,spendet,16.563541889190674,11.085176944732666,173,3,16.563541889190674
1303,warmes,15.16055953502655,11.144057273864746,173,4,15.16055953502655
1304,Licht,0.8881657719612122,3.4348158836364746,173,5,0.8881657719612122
1305,Nach,19.36050033569336,8.896342277526855,172,1,
1306,dem,1.9845331907272339,6.32560396194458,172,2,1.9845331907272339
1307,Aufräumen,13.303483963012695,15.921539783477783,172,3,13.303483963012695
1308,fand,9.995119094848633,7.336820602416992,172,4,9.995119094848633
1309,ich,4.23321533203125,5.012760162353516,172,5,4.23321533203125
1310,mein,6.679493427276611,6.950098514556885,172,6,6.679493427276611
1311,Buch,5.001935005187988,8.97418212890625,172,7,5.001935005187988
1312,Die,17.841373443603516,8.896342277526855,233,1,
1313,Nachbarn,12.912162780761719,12.353851318359375,233,2,12.912162780761719
1314,feiern,8.972713470458984,8.095528602600098,233,3,8.972713470458984
1315,gemeinsam,5.77716064453125,7.280385494232178,233,4,5.77716064453125
1316,im,5.4251627922058105,5.304953575134277,233,5,5.4251627922058105
1317,Garten,4.52221155166626,9.787687301635742,233,6,4.52221155166626
1318,Sie,18.278270721435547,8.896342277526855,258,1,
1319,hört,18.82890510559082,7.353473663330078,258,2,18.82890510559082
1320,Musik,6.007566452026367,7.329843521118164,258,3,6.007566452026367
1321,mit,7.409331798553467,5.215495586395264,258,4,7.409331798553467
1322,geschlossenen,8.444019317626953,7.8623785972595215,258,5,8.444019317626953
1323,Augen,0.022599441930651665,0.1713486909866333,258,6,0.022599441930651665
1324,Die,17.841373443603516,8.896342277526855,186,1,
1325,Kaffeetasse,17.964155852794647,18.744757652282715,186,2,17.964155852794647
1326,dampft,12.940748482942581,8.592102289199829,186,3,12.940748482942581
1327,auf,5.850951194763184,6.906484127044678,186,4,5.850951194763184
1328,dem,2.2929561138153076,6.345492362976074,186,5,2.2929561138153076
1329,Frühstückstisch,7.764615073800087,9.39381468296051,186,6,7.764615073800087
1330,Ein,18.193517684936523,8.896342277526855,215,1,
1331,freundliches,14.564450100064278,12.933591604232788,215,2,14.564450100064278
1332,Lächeln,2.8035812377929688,6.862734794616699,215,3,2.8035812377929688
1333,erhellt,16.958036482334137,8.31594443321228,215,4,16.958036482334137
1334,den,2.6192166805267334,5.028418064117432,215,5,2.6192166805267334
1335,Tag,5.484051704406738,8.737022399902344,215,6,5.484051704406738
1336,Gleich,26.56913185119629,8.896342277526855,48,1,
1337,hier,8.030076026916504,7.186566352844238,48,2,8.030076026916504
1338,sind,7.321842670440674,6.685512542724609,48,3,7.321842670440674
1339,die,2.330205202102661,6.743386268615723,48,4,2.330205202102661
1340,Nahrungsmittel,14.560837745666504,11.538506507873535,48,5,14.560837745666504
1341,Das,18.880918502807617,8.896342277526855,26,1,
1342,Wasser,8.506900787353516,10.476740837097168,26,2,8.506900787353516
1343,kocht,10.659376740455627,11.202606916427612,26,3,10.659376740455627
1344,auf,5.730159759521484,6.3564581871032715,26,4,5.730159759521484
1345,dem,2.4808568954467773,5.448112487792969,26,5,2.4808568954467773
1346,Herd,4.536825656890869,8.2572021484375,26,6,4.536825656890869
1347,Ein,18.193517684936523,8.896342277526855,231,1,
1348,Paar,9.898294448852539,11.972281455993652,231,2,9.898294448852539
1349,tanzt,12.971007347106934,10.673454284667969,231,3,12.971007347106934
1350,unter,9.043746948242188,7.163513660430908,231,4,9.043746948242188
1351,dem,2.574645757675171,6.337622165679932,231,5,2.574645757675171
1352,Sternenhimmel,1.8172417283058167,7.464561939239502,231,6,1.8172417283058167
1353,Der,18.26059341430664,8.896342277526855,63,1,
1354,Bahnhof,10.62972354888916,11.863557815551758,63,2,10.62972354888916
1355,liegt,7.113134860992432,9.583017349243164,63,3,7.113134860992432
1356,sieben,12.164993286132812,4.765389919281006,63,4,12.164993286132812
1357,Minuten,2.9276351928710938,2.7407732009887695,63,5,2.9276351928710938
1358,entfernt,4.9945573806762695,3.799126386642456,63,6,4.9945573806762695
1359,Der,18.26059341430664,8.896342277526855,201,1,
1360,Briefträger,15.131951451301575,16.594117403030396,201,2,15.131951451301575
1361,bringt,8.288067817687988,7.663659572601318,201,3,8.288067817687988
1362,die,3.3423049449920654,7.4836530685424805,201,4,3.3423049449920654
1363,Post,2.635185480117798,6.894702911376953,201,5,2.635185480117798
1364,Nach,19.36050033569336,8.896342277526855,152,1,
1365,diesen,9.66460132598877,6.32560396194458,152,2,9.66460132598877
1366,Sturmböen,17.074996639043093,11.948812916874886,152,3,17.074996639043093
1367,herrscht,9.310548782348633,6.780996322631836,152,4,9.310548782348633
1368,ein,6.467653274536133,5.476136207580566,152,5,6.467653274536133
1369,furchtbares,13.317718982696533,9.932430505752563,152,6,13.317718982696533
1370,Chaos,2.926283597946167,5.5325140953063965,152,7,2.926283597946167
1371,Sie,18.278270721435547,8.896342277526855,256,1,
1372,liest,14.170459747314453,7.353473663330078,256,2,14.170459747314453
1373,ein,6.474435806274414,7.877820014953613,256,3,6.474435806274414
1374,Buch,1.9615718126296997,7.83996057510376,256,4,1.9615718126296997
1375,in,5.96120023727417,4.952113628387451,256,5,5.96120023727417
1376,der,1.3468400239944458,5.579629421234131,256,6,1.3468400239944458
1377,Sonne,8.966099739074707,5.165691375732422,256,7,8.966099739074707
1378,Du,20.054386138916016,8.896342277526855,129,1,
1379,bewirbst,18.82638192176819,15.443281650543213,129,2,18.82638192176819
1380,dich,0.9144009351730347,3.0792038440704346,129,3,0.9144009351730347
1381,bei,5.049495697021484,6.469958305358887,129,4,5.049495697021484
1382,der,3.7560622692108154,5.655016899108887,129,5,3.7560622692108154
1383,gepflegten,19.109305918216705,11.48015022277832,129,6,19.109305918216705
1384,Wirtschaftsbank,22.423770904541016,17.053104400634766,129,7,22.423770904541016
1385,Der,18.26059341430664,8.896342277526855,45,1,
1386,Kaffee,12.960916519165039,11.863557815551758,45,2,12.960916519165039
1387,dampft,12.345538556575775,8.506845355033875,45,3,12.345538556575775
1388,in,4.548512935638428,6.376843452453613,45,4,4.548512935638428
1389,den,3.377556562423706,6.902203559875488,45,5,3.377556562423706
1390,Tassen,6.2669481337070465,11.207367062568665,45,6,6.2669481337070465
1391,Das,18.880918502807617,8.896342277526855,227,1,
1392,Café,10.892963409423828,10.476740837097168,227,2,10.892963409423828
1393,ist,3.8574697971343994,10.068886756896973,227,3,3.8574697971343994
1394,Treffpunkt,9.540929794311523,7.975666046142578,227,4,9.540929794311523
1395,für,0.9517738819122314,3.4014182090759277,227,5,0.9517738819122314
1396,Gespräche,10.405415534973145,8.12562370300293,227,6,10.405415534973145
1397,Der,18.26059341430664,8.896342277526855,194,1,
1398,Raureif,19.788114339113235,21.77444553375244,194,2,19.788114339113235
1399,zaubert,15.899343013763428,13.680724143981934,194,3,15.899343013763428
1400,Diamanten,17.745203018188477,7.776505470275879,194,4,17.745203018188477
1401,auf,4.4039306640625,5.603816986083984,194,5,4.4039306640625
1402,Blätter,14.827323913574219,3.939424753189087,194,6,14.827323913574219
1403,Alle,22.420713424682617,8.896342277526855,74,1,
1404,eilen,20.33798599243164,18.606643676757812,74,2,20.33798599243164
1405,gleich,9.572883605957031,7.124565601348877,74,3,9.572883605957031
1406,links,13.633112907409668,6.688941955566406,74,4,13.633112907409668
1407,ins,7.514179706573486,6.48066520690918,74,5,7.514179706573486
1408,Freie,5.47344446182251,8.448481559753418,74,6,5.47344446182251
1409,Auch,21.96276092529297,8.896342277526855,123,1,
1410,der,5.257687568664551,7.944327354431152,123,2,5.257687568664551
1411,Elefant,14.773581193643622,11.881506654433906,123,3,14.773581193643622
1412,ist,3.1385457515716553,7.956198692321777,123,4,3.1385457515716553
1413,ein,2.7787837982177734,8.053901672363281,123,5,2.7787837982177734
1414,Geschöpf,10.276945486664772,11.175287365913391,123,6,10.276945486664772
1415,Gottes,2.7247631549835205,3.858196496963501,123,7,2.7247631549835205
1416,Verkehrsampeln,36.438616156578064,26.256263732910156,103,1,
1417,leuchten,10.993884086608887,7.314712047576904,103,2,10.993884086608887
1418,grün,7.9123311042785645,6.7512383460998535,103,3,7.9123311042785645
1419,gelb,10.675970077514648,4.421795845031738,103,4,10.675970077514648
1420,rot,6.197157382965088,5.959668159484863,103,5,6.197157382965088
